symbol,open_time,close_time,direction,confidence,entry,sl,tp,sl_pips,tp_pips,outcome,pnl_pips
AUDUSDm,2026-06-23 12:00:00,2026-06-26 16:00:00,SELL,0.5628,0.69225,0.6972,0.68483,49.5,74.2,OPEN,-16.4
AUDUSDm,2026-06-23 20:00:00,2026-06-26 16:00:00,SELL,0.5543,0.69133,0.69631,0.68386,49.8,74.7,OPEN,-7.2
AUDUSDm,2026-06-24 00:00:00,2026-06-26 16:00:00,SELL,0.5673,0.69044,0.69577,0.68244,53.3,80.0,OPEN,1.7
USDCADm,2024-08-19 00:00:00,2024-08-21 12:00:00,SELL,0.5635,1.3663,1.37189,1.35791,55.9,83.9,TP,83.9
USDCADm,2024-08-20 20:00:00,2024-08-23 12:00:00,SELL,0.5735,1.36153,1.36694,1.35341,54.1,81.2,TP,81.2
USDCADm,2024-08-21 04:00:00,2024-08-23 12:00:00,SELL,0.6137,1.36153,1.367,1.35332,54.7,82.1,TP,82.1
USDCADm,2024-08-26 08:00:00,2024-09-06 12:00:00,SELL,0.6045,1.35043,1.35689,1.34073,64.6,97.0,SL,-64.6
USDCADm,2024-08-26 12:00:00,2024-09-03 12:00:00,SELL,0.5737,1.34831,1.35521,1.33797,69.0,103.4,SL,-69.0
USDCADm,2024-08-26 20:00:00,2024-09-03 08:00:00,SELL,0.6794,1.34799,1.35429,1.33855,63.0,94.4,SL,-63.0
USDCADm,2024-08-27 00:00:00,2024-09-03 08:00:00,SELL,0.63,1.34764,1.35388,1.33828,62.4,93.6,SL,-62.4
USDCADm,2024-08-27 04:00:00,2024-09-03 08:00:00,SELL,0.6653,1.34748,1.35375,1.33808,62.7,94.0,SL,-62.7
USDCADm,2024-08-27 08:00:00,2024-09-03 08:00:00,SELL,0.6821,1.34759,1.35395,1.33804,63.6,95.5,SL,-63.6
USDCADm,2025-01-15 16:00:00,2025-01-17 20:00:00,BUY,0.656,1.43293,1.42297,1.44788,99.6,149.5,TP,149.5
USDCADm,2025-01-15 20:00:00,2025-01-17 20:00:00,BUY,0.6346,1.43256,1.42312,1.44672,94.4,141.6,TP,141.6
USDCADm,2025-01-20 16:00:00,2025-01-30 20:00:00,BUY,0.5843,1.43053,1.41635,1.4518,141.8,212.7,TP,212.7
USDCADm,2025-01-20 20:00:00,2025-01-30 20:00:00,BUY,0.6517,1.43036,1.41613,1.4517,142.3,213.4,TP,213.4
USDCADm,2025-01-21 00:00:00,2025-02-02 20:00:00,BUY,0.6505,1.44167,1.42287,1.46988,188.0,282.1,TP,282.1
USDCADm,2025-01-21 20:00:00,2025-02-02 20:00:00,BUY,0.5881,1.43422,1.41358,1.46517,206.4,309.5,TP,309.5
USDCADm,2025-01-22 00:00:00,2025-02-02 20:00:00,BUY,0.7291,1.43388,1.41323,1.46485,206.5,309.7,TP,309.7
USDCADm,2025-01-22 04:00:00,2025-02-02 20:00:00,BUY,0.7795,1.43364,1.41305,1.46452,205.9,308.8,TP,308.8
USDCADm,2025-01-22 08:00:00,2025-02-02 20:00:00,BUY,0.7647,1.43345,1.41266,1.46463,207.9,311.8,TP,311.8
USDCADm,2025-01-22 12:00:00,2025-02-02 20:00:00,BUY,0.828,1.43767,1.41583,1.47043,218.4,327.6,TP,327.6
USDCADm,2025-01-24 12:00:00,2025-01-30 20:00:00,BUY,0.5705,1.43284,1.42174,1.44948,111.0,166.4,TP,166.4
USDCADm,2025-01-31 08:00:00,2025-02-02 20:00:00,BUY,0.5729,1.44876,1.43536,1.46886,134.0,201.0,TP,201.0
USDCADm,2025-01-31 16:00:00,2025-02-03 00:00:00,BUY,0.5713,1.45116,1.43357,1.47754,175.9,263.8,TP,263.8
USDCADm,2025-01-31 20:00:00,2025-02-04 12:00:00,BUY,0.5987,1.4527,1.4348,1.47955,179.0,268.5,SL,-179.0
USDCADm,2025-02-19 20:00:00,2025-02-25 16:00:00,SELL,0.5957,1.42386,1.42983,1.4149,59.7,89.6,SL,-59.7
USDCADm,2025-02-20 00:00:00,2025-02-25 12:00:00,SELL,0.6066,1.42204,1.4283,1.41265,62.6,93.9,SL,-62.6
USDCADm,2025-02-20 04:00:00,2025-02-25 12:00:00,SELL,0.7076,1.42249,1.42881,1.41301,63.2,94.8,SL,-63.2
USDCADm,2025-02-20 08:00:00,2025-02-24 20:00:00,SELL,0.5617,1.42124,1.42754,1.41179,63.0,94.5,SL,-63.0
USDCADm,2025-03-05 00:00:00,2025-04-03 08:00:00,SELL,0.8977,1.44226,1.45999,1.41566,177.3,266.0,TP,266.0
USDCADm,2025-03-05 04:00:00,2025-04-03 08:00:00,SELL,0.9004,1.44,1.45799,1.41302,179.9,269.8,TP,269.8
USDCADm,2025-03-05 08:00:00,2025-04-03 08:00:00,SELL,0.9234,1.43916,1.45743,1.41176,182.7,274.0,TP,274.0
USDCADm,2025-03-05 12:00:00,2025-04-03 08:00:00,SELL,0.9301,1.4393,1.45919,1.40946,198.9,298.4,TP,298.4
USDCADm,2025-03-05 16:00:00,2025-04-10 12:00:00,SELL,0.9417,1.43336,1.45462,1.40148,212.6,318.8,TP,318.8
USDCADm,2025-03-05 20:00:00,2025-04-03 12:00:00,SELL,0.9189,1.43379,1.45389,1.40364,201.0,301.5,TP,301.5
USDCADm,2025-03-06 00:00:00,2025-03-11 12:00:00,SELL,0.8991,1.43257,1.45139,1.40434,188.2,282.3,SL,-188.2
USDCADm,2025-03-06 04:00:00,2025-04-03 12:00:00,SELL,0.8241,1.43422,1.45212,1.40737,179.0,268.5,TP,268.5
USDCADm,2025-03-06 08:00:00,2025-04-03 08:00:00,SELL,0.814,1.43617,1.45419,1.40914,180.2,270.3,TP,270.3
USDCADm,2025-03-06 12:00:00,2025-03-10 16:00:00,SELL,0.5606,1.42676,1.44615,1.39768,193.9,290.8,SL,-193.9
USDCADm,2025-03-07 00:00:00,2025-04-03 08:00:00,BUY,0.7098,1.43107,1.41428,1.45626,167.9,251.9,SL,-167.9
USDCADm,2025-03-07 04:00:00,2025-04-03 08:00:00,BUY,0.7477,1.43044,1.41571,1.45254,147.3,220.9,SL,-147.3
USDCADm,2025-03-07 08:00:00,2025-04-03 04:00:00,BUY,0.6796,1.43192,1.41743,1.45366,144.9,217.3,SL,-144.9
USDCADm,2025-03-07 12:00:00,2025-04-03 04:00:00,BUY,0.7831,1.43628,1.42136,1.45867,149.2,223.9,SL,-149.2
USDCADm,2025-03-07 20:00:00,2025-04-02 20:00:00,BUY,0.594,1.43716,1.42312,1.45821,140.4,210.5,SL,-140.4
USDCADm,2025-03-09 20:00:00,2025-03-26 04:00:00,BUY,0.5556,1.43744,1.42472,1.45652,127.2,190.8,SL,-127.2
USDCADm,2025-03-17 00:00:00,2025-03-26 08:00:00,SELL,0.5894,1.43727,1.44579,1.42448,85.2,127.9,TP,127.9
USDCADm,2025-03-17 04:00:00,2025-03-26 12:00:00,SELL,0.5996,1.4361,1.44445,1.42357,83.5,125.3,TP,125.3
USDCADm,2025-04-01 00:00:00,2025-04-02 20:00:00,SELL,0.5846,1.43791,1.44554,1.42646,76.3,114.5,TP,114.5
USDCADm,2025-04-01 08:00:00,2025-04-02 20:00:00,SELL,0.5959,1.43919,1.44767,1.42647,84.8,127.2,TP,127.2
USDCADm,2025-04-01 12:00:00,2025-04-03 08:00:00,SELL,0.5803,1.43153,1.44205,1.41574,105.2,157.9,TP,157.9
USDCADm,2025-04-02 08:00:00,2025-04-03 04:00:00,SELL,0.6666,1.43172,1.44187,1.4165,101.5,152.2,TP,152.2
USDCADm,2025-04-02 12:00:00,2025-04-03 08:00:00,SELL,0.5694,1.43089,1.44113,1.41553,102.4,153.6,TP,153.6
USDCADm,2025-04-03 00:00:00,2025-04-03 12:00:00,SELL,0.5853,1.42433,1.43721,1.40501,128.8,193.2,TP,193.2
USDCADm,2025-04-07 12:00:00,2025-04-11 00:00:00,SELL,0.613,1.42241,1.44113,1.39434,187.2,280.7,TP,280.7
USDCADm,2025-04-07 16:00:00,2025-04-10 16:00:00,SELL,0.6441,1.42401,1.4425,1.39628,184.9,277.3,TP,277.3
USDCADm,2025-04-07 20:00:00,2025-04-10 16:00:00,SELL,0.7519,1.42369,1.4414,1.39713,177.1,265.6,TP,265.6
USDCADm,2025-04-08 20:00:00,2025-04-10 12:00:00,SELL,0.5987,1.42541,1.44271,1.39946,173.0,259.5,TP,259.5
USDCADm,2025-04-09 00:00:00,2025-04-10 16:00:00,SELL,0.6879,1.42411,1.44198,1.3973,178.7,268.1,TP,268.1
USDCADm,2025-04-09 04:00:00,2025-04-11 00:00:00,SELL,0.6843,1.41991,1.43762,1.39334,177.1,265.7,TP,265.7
USDCADm,2025-04-09 08:00:00,2025-04-11 00:00:00,SELL,0.6822,1.42002,1.43791,1.39318,178.9,268.4,TP,268.4
USDCADm,2025-04-09 12:00:00,2025-04-11 00:00:00,SELL,0.7624,1.41861,1.43692,1.39114,183.1,274.7,TP,274.7
USDCADm,2025-04-09 16:00:00,2025-04-21 00:00:00,SELL,0.7605,1.41097,1.43056,1.38158,195.9,293.8,TP,293.8
USDCADm,2025-04-09 20:00:00,2025-04-14 04:00:00,SELL,0.781,1.41007,1.42819,1.3829,181.2,271.7,TP,271.7
USDCADm,2025-04-10 00:00:00,2025-04-21 00:00:00,SELL,0.7321,1.40769,1.42512,1.38155,174.3,261.4,TP,261.4
USDCADm,2025-04-10 04:00:00,2025-04-21 00:00:00,SELL,0.7111,1.40608,1.42377,1.37955,176.9,265.3,TP,265.3
USDCADm,2025-04-10 08:00:00,2025-04-17 20:00:00,SELL,0.7121,1.40817,1.42521,1.38262,170.4,255.5,TP,255.5
USDCADm,2025-04-10 12:00:00,2025-05-23 16:00:00,SELL,0.5636,1.40087,1.41907,1.37357,182.0,273.0,TP,273.0
USDCADm,2025-04-10 16:00:00,2025-05-26 00:00:00,SELL,0.6111,1.39758,1.41644,1.36929,188.6,282.9,TP,282.9
USDCADm,2025-04-10 20:00:00,2025-06-02 04:00:00,SELL,0.6299,1.39504,1.41329,1.36766,182.5,273.8,TP,273.8
USDCADm,2025-04-11 00:00:00,2025-06-02 04:00:00,SELL,0.5694,1.39475,1.41247,1.36816,177.2,265.9,TP,265.9
USDCADm,2025-04-15 20:00:00,2025-04-30 16:00:00,SELL,0.7129,1.39559,1.40735,1.37796,117.6,176.3,TP,176.3
USDCADm,2025-04-16 00:00:00,2025-05-02 12:00:00,SELL,0.8539,1.3938,1.40525,1.37663,114.5,171.7,TP,171.7
USDCADm,2025-04-16 04:00:00,2025-05-23 16:00:00,SELL,0.7222,1.39104,1.4024,1.374,113.6,170.4,TP,170.4
USDCADm,2025-04-16 12:00:00,2025-05-12 12:00:00,SELL,0.57,1.38816,1.39955,1.37108,113.9,170.8,SL,-113.9
USDCADm,2025-04-18 12:00:00,2025-05-09 00:00:00,SELL,0.5741,1.38404,1.39323,1.37025,91.9,137.9,SL,-91.9
USDCADm,2025-04-18 20:00:00,2025-05-08 12:00:00,SELL,0.591,1.38261,1.39077,1.37036,81.6,122.5,SL,-81.6
USDCADm,2025-05-13 00:00:00,2025-05-21 12:00:00,SELL,0.6166,1.39623,1.4045,1.38383,82.7,124.0,TP,124.0
USDCADm,2025-05-13 04:00:00,2025-05-21 12:00:00,SELL,0.5652,1.39847,1.40688,1.38586,84.1,126.1,TP,126.1
USDCADm,2025-05-13 08:00:00,2025-05-21 12:00:00,SELL,0.5942,1.39915,1.40759,1.38649,84.4,126.6,TP,126.6
USDCADm,2026-03-29 20:00:00,2026-04-07 20:00:00,BUY,0.6129,1.39012,1.38408,1.39918,60.4,90.6,SL,-60.4
USDCADm,2026-03-30 00:00:00,2026-04-08 04:00:00,BUY,0.5699,1.38932,1.38316,1.39856,61.6,92.4,SL,-61.6
USDCADm,2026-04-02 00:00:00,2026-04-07 20:00:00,BUY,0.5603,1.39107,1.38407,1.40157,70.0,105.0,SL,-70.0
USDCADm,2026-06-23 12:00:00,2026-06-26 16:00:00,BUY,0.6425,1.41998,1.41333,1.42995,66.5,99.7,OPEN,-19.4
NZDUSDm,2024-05-26 20:00:00,2024-06-04 00:00:00,BUY,0.5788,0.61212,0.60714,0.61959,49.8,74.7,TP,74.7
NZDUSDm,2024-06-09 20:00:00,2024-06-12 12:00:00,BUY,0.5826,0.61058,0.60509,0.61882,54.9,82.4,TP,82.4
NZDUSDm,2024-06-10 04:00:00,2024-06-12 12:00:00,BUY,0.6617,0.61114,0.6059,0.619,52.4,78.6,TP,78.6
NZDUSDm,2024-06-11 20:00:00,2024-06-12 12:00:00,BUY,0.5569,0.61459,0.61102,0.61994,35.7,53.5,TP,53.5
NZDUSDm,2024-06-12 00:00:00,2024-06-12 12:00:00,BUY,0.7116,0.61453,0.61079,0.62014,37.4,56.1,TP,56.1
NZDUSDm,2024-06-12 04:00:00,2024-06-12 12:00:00,BUY,0.7812,0.61463,0.61084,0.62031,37.9,56.8,TP,56.8
NZDUSDm,2024-06-12 08:00:00,2024-06-12 12:00:00,BUY,0.7334,0.61439,0.61064,0.62001,37.5,56.2,TP,56.2
NZDUSDm,2024-06-12 12:00:00,2024-06-13 04:00:00,BUY,0.7779,0.62174,0.61647,0.62964,52.7,79.0,SL,-52.7
NZDUSDm,2024-07-23 12:00:00,2024-07-25 08:00:00,SELL,0.559,0.59559,0.59956,0.58964,39.7,59.5,TP,59.5
NZDUSDm,2024-07-24 00:00:00,2024-07-29 12:00:00,SELL,0.6837,0.5927,0.59698,0.58629,42.8,64.1,TP,64.1
NZDUSDm,2024-07-24 20:00:00,2024-07-29 12:00:00,SELL,0.576,0.59231,0.59631,0.58631,40.0,60.0,TP,60.0
NZDUSDm,2024-07-25 00:00:00,2024-07-31 16:00:00,SELL,0.6223,0.59159,0.59568,0.58545,40.9,61.4,SL,-40.9
NZDUSDm,2024-08-07 12:00:00,2024-08-19 12:00:00,SELL,0.5711,0.60093,0.6094,0.58822,84.7,127.1,SL,-84.7
NZDUSDm,2024-08-26 20:00:00,2024-08-29 04:00:00,BUY,0.6906,0.62055,0.61478,0.62921,57.7,86.6,TP,86.6
NZDUSDm,2024-08-27 00:00:00,2024-09-06 16:00:00,BUY,0.6684,0.62168,0.61573,0.63061,59.5,89.3,SL,-59.5
NZDUSDm,2024-08-27 08:00:00,2024-09-04 00:00:00,BUY,0.5552,0.62309,0.61696,0.63228,61.3,91.9,SL,-61.3
NZDUSDm,2024-08-28 12:00:00,2024-09-03 04:00:00,BUY,0.6757,0.62419,0.61915,0.63175,50.4,75.6,SL,-50.4
NZDUSDm,2024-08-28 16:00:00,2024-09-03 04:00:00,BUY,0.7573,0.62419,0.61913,0.63178,50.6,75.9,SL,-50.6
NZDUSDm,2024-08-28 20:00:00,2024-09-03 00:00:00,BUY,0.6483,0.62475,0.61977,0.63222,49.8,74.7,SL,-49.8
NZDUSDm,2024-09-22 20:00:00,2024-09-24 20:00:00,BUY,0.6414,0.62362,0.6161,0.6349,75.2,112.8,TP,112.8
NZDUSDm,2024-09-29 20:00:00,2024-10-01 12:00:00,BUY,0.592,0.635,0.62813,0.64531,68.7,103.1,SL,-68.7
NZDUSDm,2024-10-21 00:00:00,2024-10-23 08:00:00,SELL,0.6729,0.60792,0.61242,0.60117,45.0,67.5,TP,67.5
NZDUSDm,2024-11-07 16:00:00,2024-11-14 04:00:00,SELL,0.6178,0.6015,0.61202,0.58572,105.2,157.8,TP,157.8
NZDUSDm,2024-11-07 20:00:00,2024-11-14 00:00:00,SELL,0.6747,0.60193,0.61245,0.58614,105.2,157.9,TP,157.9
NZDUSDm,2024-11-08 00:00:00,2024-11-18 08:00:00,SELL,0.723,0.59993,0.6107,0.58377,107.7,161.6,TP,161.6
NZDUSDm,2024-11-08 04:00:00,2024-11-14 20:00:00,SELL,0.7083,0.60069,0.6112,0.58492,105.1,157.7,TP,157.7
NZDUSDm,2024-11-08 08:00:00,2024-11-14 00:00:00,SELL,0.6941,0.59985,0.60858,0.58675,87.3,131.0,TP,131.0
NZDUSDm,2024-11-08 12:00:00,2024-11-14 08:00:00,SELL,0.623,0.59776,0.60611,0.58523,83.5,125.3,TP,125.3
NZDUSDm,2024-11-08 16:00:00,2024-11-18 08:00:00,SELL,0.5997,0.59578,0.60386,0.58365,80.9,121.3,TP,121.3
NZDUSDm,2024-11-11 04:00:00,2024-11-14 04:00:00,SELL,0.5545,0.59629,0.60315,0.58599,68.6,103.0,TP,103.0
NZDUSDm,2024-11-20 00:00:00,2024-11-25 20:00:00,SELL,0.5571,0.59036,0.5963,0.58145,59.4,89.1,TP,89.1
NZDUSDm,2024-12-18 00:00:00,2024-12-18 16:00:00,SELL,0.5751,0.57372,0.57848,0.56658,47.6,71.4,TP,71.4
NZDUSDm,2024-12-26 04:00:00,2025-01-07 08:00:00,SELL,0.5571,0.56413,0.56894,0.55691,48.1,72.2,SL,-48.1
NZDUSDm,2025-01-07 08:00:00,2025-01-09 04:00:00,SELL,0.636,0.56755,0.57367,0.55837,61.2,91.8,TP,91.8
NZDUSDm,2025-01-08 00:00:00,2025-01-24 00:00:00,SELL,0.5798,0.56308,0.5698,0.553,67.2,100.8,SL,-67.2
NZDUSDm,2025-01-08 04:00:00,2025-01-24 00:00:00,SELL,0.573,0.5626,0.56934,0.55249,67.4,101.1,SL,-67.4
NZDUSDm,2025-02-20 00:00:00,2025-02-27 12:00:00,BUY,0.5812,0.57148,0.56621,0.57938,52.7,79.0,SL,-52.7
NZDUSDm,2025-03-04 04:00:00,2025-03-05 12:00:00,BUY,0.6249,0.56112,0.55603,0.56875,50.9,76.3,TP,76.3
NZDUSDm,2025-03-04 08:00:00,2025-03-05 16:00:00,BUY,0.597,0.56365,0.5581,0.57198,55.5,83.3,TP,83.3
NZDUSDm,2025-03-04 12:00:00,2025-03-05 12:00:00,BUY,0.674,0.56193,0.55588,0.571,60.5,90.7,TP,90.7
NZDUSDm,2025-03-04 16:00:00,2025-03-06 00:00:00,BUY,0.5752,0.56445,0.55797,0.57417,64.8,97.2,TP,97.2
NZDUSDm,2025-03-05 00:00:00,2025-03-06 16:00:00,BUY,0.7145,0.56491,0.55799,0.5753,69.2,103.9,TP,103.9
NZDUSDm,2025-03-05 04:00:00,2025-03-17 08:00:00,BUY,0.5991,0.56677,0.55969,0.57739,70.8,106.2,TP,106.2
NZDUSDm,2025-03-05 08:00:00,2025-03-17 12:00:00,BUY,0.5884,0.56813,0.56096,0.57889,71.7,107.6,TP,107.6
NZDUSDm,2025-03-05 12:00:00,2025-03-17 16:00:00,BUY,0.6118,0.57019,0.56231,0.58201,78.8,118.2,TP,118.2
NZDUSDm,2025-03-05 16:00:00,2025-04-04 08:00:00,BUY,0.5731,0.57288,0.56462,0.58527,82.6,123.9,SL,-82.6
NZDUSDm,2025-03-14 00:00:00,2025-03-17 12:00:00,BUY,0.5574,0.57099,0.56503,0.57994,59.6,89.5,TP,89.5
NZDUSDm,2025-03-14 08:00:00,2025-03-17 16:00:00,BUY,0.5572,0.57274,0.56676,0.5817,59.8,89.6,TP,89.6
NZDUSDm,2025-03-14 12:00:00,2025-03-31 12:00:00,BUY,0.5502,0.57406,0.56788,0.58333,61.8,92.7,SL,-61.8
NZDUSDm,2025-03-14 20:00:00,2025-03-18 00:00:00,BUY,0.6832,0.57479,0.56937,0.58292,54.2,81.3,TP,81.3
NZDUSDm,2025-03-16 20:00:00,2025-03-30 20:00:00,BUY,0.6775,0.5752,0.56955,0.58368,56.5,84.8,SL,-56.5
NZDUSDm,2025-03-17 00:00:00,2025-03-30 20:00:00,BUY,0.6576,0.57597,0.5704,0.58432,55.7,83.5,SL,-55.7
NZDUSDm,2025-03-17 08:00:00,2025-03-20 08:00:00,BUY,0.5861,0.57889,0.5734,0.58713,54.9,82.4,SL,-54.9
NZDUSDm,2025-04-01 00:00:00,2025-04-02 20:00:00,BUY,0.5527,0.56739,0.56165,0.576,57.4,86.1,TP,86.1
NZDUSDm,2025-04-03 00:00:00,2025-04-03 12:00:00,BUY,0.6997,0.57367,0.56644,0.58451,72.3,108.4,TP,108.4
NZDUSDm,2025-04-10 00:00:00,2025-04-15 04:00:00,BUY,0.9537,0.56867,0.5535,0.59142,151.7,227.5,TP,227.5
NZDUSDm,2025-04-10 04:00:00,2025-04-15 04:00:00,BUY,0.9701,0.56819,0.55248,0.59176,157.1,235.7,TP,235.7
NZDUSDm,2025-04-10 08:00:00,2025-04-15 12:00:00,BUY,0.9592,0.57045,0.5549,0.59378,155.5,233.3,TP,233.3
NZDUSDm,2025-04-10 12:00:00,2025-04-17 12:00:00,BUY,0.8859,0.57214,0.55648,0.59563,156.6,234.9,TP,234.9
NZDUSDm,2025-04-10 16:00:00,2025-04-21 00:00:00,BUY,0.9088,0.57413,0.55773,0.59873,164.0,246.0,TP,246.0
NZDUSDm,2025-04-10 20:00:00,2025-04-21 00:00:00,BUY,0.9154,0.57476,0.55918,0.59813,155.8,233.7,TP,233.7
NZDUSDm,2025-04-11 00:00:00,2025-06-02 12:00:00,BUY,0.8291,0.57958,0.56384,0.6032,157.4,236.2,TP,236.2
NZDUSDm,2025-04-11 04:00:00,2025-06-02 12:00:00,BUY,0.8624,0.57965,0.5637,0.60358,159.5,239.3,TP,239.3
NZDUSDm,2025-04-11 08:00:00,2025-05-26 00:00:00,BUY,0.8924,0.58006,0.56481,0.60294,152.5,228.8,TP,228.8
NZDUSDm,2025-04-11 12:00:00,2025-04-22 04:00:00,BUY,0.8847,0.57952,0.56401,0.60279,155.1,232.7,TP,232.7
NZDUSDm,2025-04-11 16:00:00,2025-06-05 12:00:00,BUY,0.8843,0.58303,0.56715,0.60684,158.8,238.1,TP,238.1
NZDUSDm,2025-04-11 20:00:00,2025-06-05 12:00:00,BUY,0.8997,0.58266,0.56746,0.60546,152.0,228.0,TP,228.0
NZDUSDm,2025-04-13 20:00:00,2025-06-02 12:00:00,BUY,0.8825,0.58358,0.57011,0.60378,134.7,202.0,TP,202.0
NZDUSDm,2025-04-14 00:00:00,2025-06-02 20:00:00,BUY,0.9072,0.5844,0.57109,0.60437,133.1,199.7,TP,199.7
NZDUSDm,2025-04-14 04:00:00,2025-06-05 12:00:00,BUY,0.8733,0.58749,0.57448,0.607,130.1,195.1,TP,195.1
NZDUSDm,2025-04-14 08:00:00,2025-06-05 08:00:00,BUY,0.8892,0.58635,0.57363,0.60543,127.2,190.8,TP,190.8
NZDUSDm,2025-04-14 12:00:00,2025-06-05 12:00:00,BUY,0.9017,0.58664,0.57367,0.60609,129.7,194.5,TP,194.5
NZDUSDm,2025-04-14 16:00:00,2025-06-05 12:00:00,BUY,0.9012,0.58849,0.57618,0.60695,123.1,184.6,TP,184.6
NZDUSDm,2025-04-14 20:00:00,2025-06-02 16:00:00,BUY,0.8288,0.58656,0.57502,0.60387,115.4,173.1,TP,173.1
NZDUSDm,2025-04-15 00:00:00,2025-06-30 16:00:00,BUY,0.6991,0.59116,0.57898,0.60943,121.8,182.7,TP,182.7
NZDUSDm,2025-04-16 00:00:00,2025-06-05 12:00:00,BUY,0.6573,0.59128,0.5818,0.6055,94.8,142.2,TP,142.2
NZDUSDm,2025-04-17 04:00:00,2025-06-02 12:00:00,BUY,0.5891,0.5918,0.584,0.6035,78.0,117.0,TP,117.0
NZDUSDm,2025-04-18 12:00:00,2025-04-22 04:00:00,BUY,0.6413,0.5924,0.58555,0.60267,68.5,102.7,TP,102.7
NZDUSDm,2025-04-18 16:00:00,2025-05-12 16:00:00,BUY,0.7393,0.59275,0.58593,0.60298,68.2,102.3,SL,-68.2
NZDUSDm,2025-04-18 20:00:00,2025-04-22 04:00:00,BUY,0.6562,0.59286,0.58656,0.6023,63.0,94.4,TP,94.4
NZDUSDm,2025-04-20 20:00:00,2025-05-01 12:00:00,BUY,0.744,0.59602,0.58942,0.60592,66.0,99.0,SL,-66.0
NZDUSDm,2025-04-24 00:00:00,2025-05-09 00:00:00,BUY,0.6471,0.59535,0.58749,0.60714,78.6,117.9,SL,-78.6
NZDUSDm,2025-05-04 20:00:00,2025-05-09 00:00:00,BUY,0.5652,0.59499,0.58805,0.6054,69.4,104.1,SL,-69.4
NZDUSDm,2025-06-01 20:00:00,2025-06-16 12:00:00,BUY,0.6214,0.5974,0.59013,0.60831,72.7,109.1,TP,109.1
NZDUSDm,2025-06-08 20:00:00,2025-06-19 04:00:00,BUY,0.7318,0.60229,0.59648,0.61101,58.1,87.2,SL,-58.1
NZDUSDm,2025-06-29 20:00:00,2025-07-07 08:00:00,BUY,0.6727,0.60629,0.59991,0.61586,63.8,95.7,SL,-63.8
NZDUSDm,2025-10-10 00:00:00,2025-11-04 16:00:00,SELL,0.5881,0.57543,0.58226,0.56519,68.2,102.4,TP,102.4
NZDUSDm,2025-10-29 00:00:00,2025-11-03 00:00:00,SELL,0.5928,0.57817,0.58274,0.57131,45.7,68.6,TP,68.6
NZDUSDm,2025-11-18 08:00:00,2025-11-19 16:00:00,SELL,0.6471,0.56635,0.57112,0.5592,47.7,71.5,TP,71.5
NZDUSDm,2025-11-18 16:00:00,2025-11-20 20:00:00,SELL,0.5812,0.56633,0.57143,0.55867,51.0,76.6,TP,76.6
NZDUSDm,2025-11-19 00:00:00,2025-11-26 00:00:00,SELL,0.6562,0.56294,0.56844,0.55468,55.0,82.6,SL,-55.0
NZDUSDm,2025-12-23 00:00:00,2025-12-31 04:00:00,BUY,0.7013,0.58141,0.57695,0.58811,44.6,67.0,SL,-44.6
NZDUSDm,2025-12-23 04:00:00,2025-12-31 00:00:00,BUY,0.5997,0.58209,0.57772,0.58865,43.7,65.6,SL,-43.7
NZDUSDm,2025-12-31 20:00:00,2026-01-09 12:00:00,BUY,0.561,0.57568,0.57159,0.58182,40.9,61.4,SL,-40.9
NZDUSDm,2026-01-12 00:00:00,2026-01-20 00:00:00,BUY,0.8105,0.57449,0.5702,0.58092,42.9,64.3,TP,64.3
NZDUSDm,2026-01-18 20:00:00,2026-01-20 04:00:00,BUY,0.6173,0.57643,0.57241,0.58247,40.2,60.4,TP,60.4
NZDUSDm,2026-01-19 00:00:00,2026-01-20 04:00:00,BUY,0.6238,0.57706,0.57285,0.58337,42.1,63.1,TP,63.1
NZDUSDm,2026-01-19 16:00:00,2026-01-21 04:00:00,BUY,0.5827,0.57925,0.57533,0.58513,39.2,58.8,TP,58.8
NZDUSDm,2026-01-19 20:00:00,2026-01-21 12:00:00,BUY,0.6544,0.57931,0.57525,0.58539,40.6,60.8,TP,60.8
NZDUSDm,2026-01-20 00:00:00,2026-01-22 12:00:00,BUY,0.6356,0.58236,0.57773,0.5893,46.3,69.4,TP,69.4
NZDUSDm,2026-01-21 16:00:00,2026-01-22 20:00:00,BUY,0.584,0.58486,0.57982,0.59242,50.4,75.6,TP,75.6
NZDUSDm,2026-01-22 04:00:00,2026-01-23 16:00:00,BUY,0.577,0.5859,0.58061,0.59384,52.9,79.4,TP,79.4
NZDUSDm,2026-01-27 00:00:00,2026-01-28 20:00:00,BUY,0.6171,0.59679,0.59081,0.60576,59.8,89.7,TP,89.7
NZDUSDm,2026-01-27 04:00:00,2026-01-28 20:00:00,BUY,0.5965,0.59676,0.59086,0.60561,59.0,88.5,TP,88.5
NZDUSDm,2026-01-27 08:00:00,2026-01-29 00:00:00,BUY,0.6361,0.59821,0.59197,0.60757,62.4,93.6,TP,93.6
NZDUSDm,2026-02-02 16:00:00,2026-03-03 04:00:00,BUY,0.5722,0.60011,0.59105,0.6137,90.6,135.9,SL,-90.6
NZDUSDm,2026-02-02 20:00:00,2026-03-02 12:00:00,BUY,0.5547,0.60127,0.59275,0.61406,85.2,127.9,SL,-85.2
NZDUSDm,2026-03-04 00:00:00,2026-03-13 20:00:00,BUY,0.5889,0.59014,0.57788,0.60854,122.6,184.0,SL,-122.6
